real_data,synth,utterance,CER,WER
0.5,0,0,0.16233766233766234,0.4642857142857143
0.5,0,1,0.2702702702702703,0.8571428571428571
0.5,0,2,0.1568627450980392,0.6
0.5,0,3,0.22857142857142856,0.625
0.5,0,4,0.27419354838709675,0.75
0.5,0,5,0.07407407407407407,0.3181818181818182
0.5,0,6,0.0979020979020979,0.38461538461538464
0.5,0,7,0.2222222222222222,0.8
0.5,0,8,0.10227272727272728,0.42857142857142855
0.5,0,9,0.06716417910447761,0.25925925925925924
0.5,0,10,0.15873015873015872,0.26666666666666666
0.5,0,11,0.1267605633802817,0.43902439024390244
0.5,0,12,0.043478260869565216,0.17857142857142858
0.5,0,13,0.07079646017699115,0.2
0.5,0,14,0.0967741935483871,0.42857142857142855
0.5,0,15,0.03896103896103896,0.3076923076923077
0.5,0,16,0.24074074074074073,0.7
0.5,0,17,0.13178294573643412,0.375
0.5,0,18,0.057777777777777775,0.21951219512195122
0.5,0,19,0.09004739336492891,0.3
0.5,0,20,0.1388888888888889,0.46
0.5,0,21,0.11827956989247312,0.47368421052631576
0.5,0,22,0.07222222222222222,0.37142857142857144
0.5,0,23,0.07772020725388601,0.21621621621621623
0.5,0,24,0.10465116279069768,0.3
0.5,0,25,0.10638297872340426,0.35294117647058826
0.5,0,26,0.1076923076923077,0.5384615384615384
0.5,0,27,0.10526315789473684,0.375
0.5,0,28,0.12149532710280374,0.4117647058823529
0.5,0,29,0.015873015873015872,0.09090909090909091
0.5,0,30,0.12903225806451613,0.4
0.5,0,31,0.09210526315789473,0.35714285714285715
0.5,0,32,0.0625,0.18181818181818182
0.5,0,33,0.15625,0.5
0.5,0,34,0.09859154929577464,0.42857142857142855
0.5,0,35,0.022727272727272728,0.1111111111111111
0.5,0,36,0.15151515151515152,0.3333333333333333
0.5,0,37,0.12307692307692308,0.3333333333333333
0.5,0,38,0.041666666666666664,0.2
0.5,0,39,0.17333333333333334,0.35294117647058826
0.5,0,40,0.1896551724137931,0.5294117647058824
0.5,0,41,0.1875,0.6666666666666666
0.5,0,42,0.06779661016949153,0.3333333333333333
0.5,0,43,0.08450704225352113,0.46153846153846156
0.5,0,44,0.06818181818181818,0.2777777777777778
0.5,0,45,0.07692307692307693,0.42857142857142855
0.5,0,46,0.12903225806451613,0.4523809523809524
0.5,0,47,0.10181818181818182,0.4489795918367347
0.5,0,48,0.2692307692307692,0.75
0.5,0,49,0.10600706713780919,0.3137254901960784
0.5,0,50,0.0815450643776824,0.22727272727272727
0.5,0,51,0.13360323886639677,0.5102040816326531
0.5,0,52,0.14285714285714285,0.3333333333333333
0.5,0,53,0.125,0.6
0.5,0,54,0.08064516129032258,0.3333333333333333
0.5,0,55,0.19631901840490798,0.41935483870967744
0.5,0,56,0.2222222222222222,1.0
0.5,0,57,0.09090909090909091,0.2222222222222222
0.5,0,58,0.4,0.75
0.5,0,59,0.10837438423645321,0.45714285714285713
0.5,0,60,0.04878048780487805,0.2857142857142857
0.5,0,61,0.16153846153846155,0.56
0.5,0,62,0.5,1.0
0.5,0,63,0.10833333333333334,0.36363636363636365
0.5,0,64,0.12612612612612611,0.4090909090909091
0.5,0,65,0.32673267326732675,1.0666666666666667
0.5,0,66,0.15444015444015444,0.4888888888888889
0.5,0,67,0.19879518072289157,0.5625
0.5,0,68,0.11515151515151516,0.40625
0.5,0,69,0.2644628099173554,0.5555555555555556
0.5,0,70,0.10344827586206896,0.42857142857142855
0.5,0,71,0.1141552511415525,0.4418604651162791
0.5,0,72,0.1453287197231834,0.43859649122807015
0.5,0,73,0.150997150997151,0.4925373134328358
0.5,0,74,0.15294117647058825,0.4117647058823529
0.5,0,75,0.13973799126637554,0.5454545454545454
0.5,0,76,0.12021857923497267,0.40540540540540543
0.5,0,77,0.13157894736842105,0.25
0.5,0,78,0.20754716981132076,0.5
0.5,0,79,0.104,0.4888888888888889
