real_data,synth,utterance,CER,WER
0.75,1,0,0.1830065359477124,0.5172413793103449
0.75,1,1,0.20512820512820512,0.6666666666666666
0.75,1,2,0.1941747572815534,0.631578947368421
0.75,1,3,0.1875,0.42857142857142855
0.75,1,4,0.21666666666666667,0.6666666666666666
0.75,1,5,0.07633587786259542,0.3181818181818182
0.75,1,6,0.0763888888888889,0.38461538461538464
0.75,1,7,0.15555555555555556,0.6666666666666666
0.75,1,8,0.12222222222222222,0.5
0.75,1,9,0.014925373134328358,0.07407407407407407
0.75,1,10,0.16393442622950818,0.26666666666666666
0.75,1,11,0.10096153846153846,0.35
0.75,1,12,0.07453416149068323,0.27586206896551724
0.75,1,13,0.05357142857142857,0.12
0.75,1,14,0.0,0.0
0.75,1,15,0.012658227848101266,0.07142857142857142
0.75,1,16,0.21818181818181817,0.45454545454545453
0.75,1,17,0.06201550387596899,0.20833333333333334
0.75,1,18,0.08597285067873303,0.3170731707317073
0.75,1,19,0.09223300970873786,0.3333333333333333
0.75,1,20,0.10975609756097561,0.3584905660377358
0.75,1,21,0.07526881720430108,0.3684210526315789
0.75,1,22,0.07865168539325842,0.36363636363636365
0.75,1,23,0.08465608465608465,0.2777777777777778
0.75,1,24,0.08092485549132948,0.3225806451612903
0.75,1,25,0.13978494623655913,0.4444444444444444
0.75,1,26,0.07936507936507936,0.3076923076923077
0.75,1,27,0.0975609756097561,0.2222222222222222
0.75,1,28,0.1559633027522936,0.5
0.75,1,29,0.06451612903225806,0.3
0.75,1,30,0.07142857142857142,0.2
0.75,1,31,0.07894736842105263,0.35714285714285715
0.75,1,32,0.1,0.2727272727272727
0.75,1,33,0.16216216216216217,0.42857142857142855
0.75,1,34,0.06944444444444445,0.21428571428571427
0.75,1,35,0.044444444444444446,0.2222222222222222
0.75,1,36,0.2,0.5
0.75,1,37,0.14925373134328357,0.38461538461538464
0.75,1,38,0.045454545454545456,0.2
0.75,1,39,0.08,0.23529411764705882
0.75,1,40,0.13872832369942195,0.47058823529411764
0.75,1,41,0.1875,0.6666666666666666
0.75,1,42,0.1016949152542373,0.5555555555555556
0.75,1,43,0.09333333333333334,0.5625
0.75,1,44,0.08602150537634409,0.2631578947368421
0.75,1,45,0.1276595744680851,0.5714285714285714
0.75,1,46,0.11267605633802817,0.38636363636363635
0.75,1,47,0.07352941176470588,0.38
0.75,1,48,0.25,1.0
0.75,1,49,0.1,0.33962264150943394
0.75,1,50,0.08898305084745763,0.2619047619047619
0.75,1,51,0.09523809523809523,0.36
0.75,1,52,0.17543859649122806,0.3333333333333333
0.75,1,53,0.04,0.2
0.75,1,54,0.07317073170731707,0.45454545454545453
0.75,1,55,0.21428571428571427,0.5625
0.75,1,56,0.1,0.5
0.75,1,57,0.11363636363636363,0.5
0.75,1,58,0.35714285714285715,0.875
0.75,1,59,0.1073170731707317,0.4594594594594595
0.75,1,60,0.0759493670886076,0.35714285714285715
0.75,1,61,0.15037593984962405,0.4
0.75,1,62,0.5238095238095238,1.0
0.75,1,63,0.09836065573770492,0.3333333333333333
0.75,1,64,0.21818181818181817,0.7142857142857143
0.75,1,65,0.3235294117647059,1.0
0.75,1,66,0.14122137404580154,0.5
0.75,1,67,0.17964071856287425,0.6551724137931034
0.75,1,68,0.1728395061728395,0.4666666666666667
0.75,1,69,0.176,0.5
0.75,1,70,0.03225806451612903,0.125
0.75,1,71,0.1643192488262911,0.5609756097560976
0.75,1,72,0.13310580204778158,0.35714285714285715
0.75,1,73,0.18591549295774648,0.6268656716417911
0.75,1,74,0.19753086419753085,0.5625
0.75,1,75,0.17256637168141592,0.6585365853658537
0.75,1,76,0.14917127071823205,0.4594594594594595
0.75,1,77,0.1282051282051282,0.5
0.75,1,78,0.15517241379310345,0.6363636363636364
0.75,1,79,0.11885245901639344,0.5227272727272727
0.75,1,80,0.10126582278481013,0.39473684210526316
0.75,1,81,0.22857142857142856,0.6923076923076923
0.75,1,82,0.16111111111111112,0.6206896551724138
0.75,1,83,0.1388888888888889,0.42424242424242425
0.75,1,84,0.15625,0.4230769230769231
0.75,1,85,0.2524271844660194,0.8333333333333334
0.75,1,86,0.06504065040650407,0.1724137931034483
0.75,1,87,0.15498154981549817,0.46551724137931033
0.75,1,88,0.1013215859030837,0.37209302325581395
0.75,1,89,0.23853211009174313,0.5714285714285714
0.75,1,90,0.22962962962962963,0.7021276595744681
0.75,1,91,0.18248175182481752,0.56
0.75,1,92,0.11016949152542373,0.3953488372093023
0.75,1,93,0.125,0.5555555555555556
0.75,1,94,0.11764705882352941,0.5
0.75,1,95,0.1111111111111111,0.5
0.75,1,96,0.2251655629139073,0.5862068965517241
0.75,1,97,0.09523809523809523,0.6153846153846154
0.75,1,98,0.10819672131147541,0.41379310344827586
0.75,1,99,0.23809523809523808,0.5
0.75,1,100,0.11650485436893204,0.47058823529411764
0.75,1,101,0.16901408450704225,0.5
0.75,1,102,0.19480519480519481,0.3888888888888889
0.75,1,103,0.10526315789473684,0.5882352941176471
0.75,1,104,0.25,0.7142857142857143
0.75,1,105,0.18548387096774194,0.56
0.75,1,106,0.16129032258064516,0.6666666666666666
0.75,1,107,0.14102564102564102,0.5
0.75,1,108,0.11739130434782609,0.391304347826087
0.75,1,109,0.24509803921568626,0.65
0.75,1,110,0.20833333333333334,0.6666666666666666
0.75,1,111,0.39285714285714285,0.8333333333333334
0.75,1,112,0.13636363636363635,0.4666666666666667
0.75,1,113,0.17647058823529413,0.5
0.75,1,114,0.2857142857142857,1.0
0.75,1,115,0.05555555555555555,0.375
0.75,1,116,0.04225352112676056,0.14285714285714285
0.75,1,117,0.25,0.7142857142857143
0.75,1,118,0.12987012987012986,0.4666666666666667
0.75,1,119,0.13157894736842105,0.47619047619047616
0.75,1,120,0.14285714285714285,0.375
0.75,1,121,0.2727272727272727,0.6666666666666666
0.75,1,122,0.23529411764705882,0.5
0.75,1,123,0.4,0.8
0.75,1,124,0.2222222222222222,0.6666666666666666
0.75,1,125,0.42857142857142855,0.5
0.75,1,126,0.20588235294117646,0.6470588235294118
0.75,1,127,0.21610169491525424,0.52
0.75,1,128,0.2275449101796407,0.6666666666666666
0.75,1,129,0.1751412429378531,0.46153846153846156
0.75,1,130,0.18823529411764706,0.509090909090909
0.75,1,131,0.17897727272727273,0.5076923076923077
0.75,1,132,0.25301204819277107,0.42857142857142855
0.75,1,133,0.14285714285714285,0.5263157894736842
0.75,1,134,0.24675324675324675,0.7142857142857143
0.75,1,135,0.2222222222222222,0.7142857142857143
0.75,1,136,0.16363636363636364,0.5384615384615384
0.75,1,137,0.09803921568627451,0.4
0.75,1,138,0.21052631578947367,0.6666666666666666
0.75,1,139,0.18292682926829268,0.5263157894736842
0.75,1,140,0.09333333333333334,0.38461538461538464
0.75,1,141,0.1791044776119403,0.5333333333333333
0.75,1,142,0.1111111111111111,0.5
0.75,1,143,0.16666666666666666,0.7142857142857143
0.75,1,144,0.21153846153846154,0.6363636363636364
0.75,1,145,0.1559633027522936,0.5238095238095238
0.75,1,146,0.24675324675324675,0.3684210526315789
0.75,1,147,0.21739130434782608,0.5789473684210527
0.75,1,148,0.3076923076923077,1.0
0.75,1,149,0.21739130434782608,0.875
0.75,1,150,0.16129032258064516,0.3333333333333333
0.75,1,151,0.1320754716981132,0.5833333333333334
0.75,1,152,0.21951219512195122,0.5
0.75,1,153,0.18333333333333332,0.6
0.75,1,154,0.18781725888324874,0.4883720930232558
0.75,1,155,0.3684210526315789,1.3333333333333333
0.75,1,156,0.3050847457627119,0.6875
0.75,1,157,0.09395973154362416,0.37037037037037035
0.75,1,158,0.16666666666666666,0.46
0.75,1,159,0.1016949152542373,0.43902439024390244
0.75,1,160,0.11764705882352941,0.3333333333333333
0.75,1,161,0.08653846153846154,0.2926829268292683
0.75,1,162,0.12962962962962962,0.3157894736842105
0.75,1,163,0.10084033613445378,0.3181818181818182
0.75,1,164,0.2,0.75
0.75,1,165,0.18181818181818182,0.5
0.75,1,166,0.14285714285714285,0.3
0.75,1,167,0.16,0.5714285714285714
0.75,1,168,0.16304347826086957,0.5
0.75,1,169,0.10843373493975904,0.3333333333333333
0.75,1,170,0.3877551020408163,0.6666666666666666
0.75,1,171,0.05741626794258373,0.24324324324324326
0.75,1,172,0.08641975308641975,0.37777777777777777
0.75,1,173,0.09722222222222222,0.36363636363636365
0.75,1,174,0.13432835820895522,0.4857142857142857
0.75,1,175,0.13333333333333333,0.4090909090909091
0.75,1,176,0.07865168539325842,0.3125
0.75,1,177,0.06172839506172839,0.20689655172413793
0.75,1,178,0.1271186440677966,0.4782608695652174
0.75,1,179,0.07514450867052024,0.32142857142857145
0.75,1,180,0.09826589595375723,0.2857142857142857
0.75,1,181,0.13744075829383887,0.5135135135135135
0.75,1,182,0.10097719869706841,0.4107142857142857
0.75,1,183,0.12608695652173912,0.4878048780487805
0.75,1,184,0.10416666666666667,0.5
0.75,1,185,0.12698412698412698,0.36363636363636365
0.75,1,186,0.14634146341463414,0.5
0.75,1,187,0.12342569269521411,0.410958904109589
0.75,1,188,0.09502262443438914,0.2926829268292683
0.75,1,189,0.16101694915254236,0.525
0.75,1,190,0.09246575342465753,0.3392857142857143
0.75,1,191,0.0946969696969697,0.40816326530612246
0.75,1,192,0.08860759493670886,0.3125
0.75,1,193,0.1331168831168831,0.4482758620689655
0.75,1,194,0.1005586592178771,0.45161290322580644
0.75,1,195,0.11904761904761904,0.4444444444444444
0.75,1,196,0.06829268292682927,0.28205128205128205
0.75,1,197,0.09923664122137404,0.45454545454545453
0.75,1,198,0.07053941908713693,0.28888888888888886
0.75,1,199,0.10396039603960396,0.3076923076923077
0.75,1,200,0.125,0.46875
0.75,1,201,0.16,0.6
0.75,1,202,0.06451612903225806,0.14285714285714285
0.75,1,203,0.12195121951219512,0.42857142857142855
0.75,1,204,0.14814814814814814,0.4166666666666667
0.75,1,205,0.0979381443298969,0.34285714285714286
0.75,1,206,0.025,0.1111111111111111
0.75,1,207,0.1956521739130435,0.5714285714285714
0.75,1,208,0.12980769230769232,0.43902439024390244
0.75,1,209,0.15126050420168066,0.4878048780487805
0.75,1,210,0.1717557251908397,0.5208333333333334
0.75,1,211,0.21951219512195122,0.625
0.75,1,212,0.1746031746031746,0.6363636363636364
0.75,1,213,0.125,0.4
0.75,1,214,0.13333333333333333,0.5714285714285714
0.75,1,215,0.1411764705882353,0.3684210526315789
0.75,1,216,0.13432835820895522,0.46153846153846156
0.75,1,217,0.07476635514018691,0.3333333333333333
0.75,1,218,0.09016393442622951,0.22727272727272727
0.75,1,219,0.06722689075630252,0.21739130434782608
0.75,1,220,0.06779661016949153,0.19444444444444445
0.75,1,221,0.08791208791208792,0.3333333333333333
0.75,1,222,0.0962962962962963,0.2962962962962963
0.75,1,223,0.06,0.36363636363636365
0.75,1,224,0.23333333333333334,0.5833333333333334
0.75,1,225,0.09090909090909091,0.3
0.75,1,226,0.1346153846153846,0.5454545454545454
0.75,1,227,0.32954545454545453,1.0
0.75,1,228,0.16666666666666666,0.25
0.75,1,229,0.08875739644970414,0.3055555555555556
0.75,1,230,0.18316831683168316,0.46808510638297873
0.75,1,231,0.17886178861788618,0.5306122448979592
0.75,1,232,0.08333333333333333,0.2
0.75,1,233,0.13815789473684212,0.43333333333333335
0.75,1,234,0.34782608695652173,0.7272727272727273
0.75,1,235,0.2808988764044944,0.6666666666666666
0.75,1,236,0.16666666666666666,0.4666666666666667
0.75,1,237,0.15447154471544716,0.55
0.75,1,238,0.16546762589928057,0.43333333333333335
0.75,1,239,0.10416666666666667,0.2727272727272727
0.75,1,240,0.2261904761904762,0.4375
0.75,1,241,0.15,0.6428571428571429
0.75,1,242,0.16541353383458646,0.42105263157894735
0.75,1,243,0.13157894736842105,0.35714285714285715
0.75,1,244,0.1326530612244898,0.2727272727272727
0.75,1,245,0.125,0.42857142857142855
0.75,1,246,0.17297297297297298,0.4864864864864865
