real_data,synth,utterance,CER,WER
0.5,1,0,0.12903225806451613,0.5384615384615384
0.5,1,1,0.20512820512820512,0.5714285714285714
0.5,1,2,0.1485148514851485,0.5
0.5,1,3,0.20689655172413793,0.2857142857142857
0.5,1,4,0.23728813559322035,0.6363636363636364
0.5,1,5,0.08270676691729323,0.36363636363636365
0.5,1,6,0.11888111888111888,0.42857142857142855
0.5,1,7,0.14583333333333334,0.5
0.5,1,8,0.11363636363636363,0.3333333333333333
0.5,1,9,0.04477611940298507,0.2692307692307692
0.5,1,10,0.15517241379310345,0.42857142857142855
0.5,1,11,0.09090909090909091,0.325
0.5,1,12,0.07643312101910828,0.39285714285714285
0.5,1,13,0.05309734513274336,0.16
0.5,1,14,0.058823529411764705,0.25
0.5,1,15,0.012658227848101266,0.15384615384615385
0.5,1,16,0.25925925925925924,0.875
0.5,1,17,0.12403100775193798,0.391304347826087
0.5,1,18,0.07834101382488479,0.36585365853658536
0.5,1,19,0.08823529411764706,0.35
0.5,1,20,0.13389121338912133,0.4
0.5,1,21,0.14444444444444443,0.5
0.5,1,22,0.0625,0.25
0.5,1,23,0.0797872340425532,0.2777777777777778
0.5,1,24,0.10465116279069768,0.3225806451612903
0.5,1,25,0.11578947368421053,0.3888888888888889
0.5,1,26,0.09090909090909091,0.2857142857142857
0.5,1,27,0.15,0.4
0.5,1,28,0.1111111111111111,0.3684210526315789
0.5,1,29,0.16129032258064516,0.75
0.5,1,30,0.03571428571428571,0.2
0.5,1,31,0.08860759493670886,0.2857142857142857
0.5,1,32,0.057692307692307696,0.25
0.5,1,33,0.17142857142857143,0.5714285714285714
0.5,1,34,0.056338028169014086,0.23076923076923078
0.5,1,35,0.11627906976744186,0.375
0.5,1,36,0.09090909090909091,0.4
0.5,1,37,0.15384615384615385,0.38461538461538464
0.5,1,38,0.0,0.0
0.5,1,39,0.09859154929577464,0.29411764705882354
0.5,1,40,0.19767441860465115,0.5294117647058824
0.5,1,41,0.17647058823529413,0.75
0.5,1,42,0.10344827586206896,0.4
0.5,1,43,0.09722222222222222,0.5333333333333333
0.5,1,44,0.054945054945054944,0.21052631578947367
0.5,1,45,0.0784313725490196,0.375
0.5,1,46,0.09090909090909091,0.36585365853658536
0.5,1,47,0.10181818181818182,0.375
0.5,1,48,0.36666666666666664,1.0
0.5,1,49,0.11072664359861592,0.4074074074074074
0.5,1,50,0.06465517241379311,0.2619047619047619
0.5,1,51,0.102880658436214,0.3829787234042553
0.5,1,52,0.16363636363636364,0.45454545454545453
0.5,1,53,0.08,0.4
0.5,1,54,0.11475409836065574,0.4782608695652174
0.5,1,55,0.21212121212121213,0.5454545454545454
0.5,1,56,0.15384615384615385,0.6666666666666666
0.5,1,57,0.0,0.0
0.5,1,58,0.3888888888888889,0.8333333333333334
0.5,1,59,0.08695652173913043,0.4166666666666667
0.5,1,60,0.1125,0.35714285714285715
0.5,1,61,0.11538461538461539,0.4
0.5,1,62,0.7058823529411765,2.0
0.5,1,63,0.1452991452991453,0.5
0.5,1,64,0.168141592920354,0.5217391304347826
0.5,1,65,0.39805825242718446,1.2142857142857142
0.5,1,66,0.1724137931034483,0.5555555555555556
0.5,1,67,0.1746987951807229,0.5
0.5,1,68,0.15853658536585366,0.40625
0.5,1,69,0.2184873949579832,0.48
0.5,1,70,0.1724137931034483,0.5714285714285714
0.5,1,71,0.13425925925925927,0.4418604651162791
0.5,1,72,0.17301038062283736,0.4915254237288136
0.5,1,73,0.19943019943019943,0.6716417910447762
0.5,1,74,0.12941176470588237,0.3125
0.5,1,75,0.22580645161290322,0.6428571428571429
0.5,1,76,0.13114754098360656,0.3783783783783784
0.5,1,77,0.08333333333333333,0.375
0.5,1,78,0.14285714285714285,0.5454545454545454
0.5,1,79,0.1141732283464567,0.44680851063829785
0.5,1,80,0.1452991452991453,0.5128205128205128
0.5,1,81,0.3076923076923077,0.8571428571428571
0.5,1,82,0.15846994535519127,0.7586206896551724
0.5,1,83,0.14772727272727273,0.45161290322580644
0.5,1,84,0.1015625,0.34615384615384615
0.5,1,85,0.21,0.6666666666666666
0.5,1,86,0.088,0.1724137931034483
0.5,1,87,0.15730337078651685,0.5185185185185185
0.5,1,88,0.09375,0.3181818181818182
0.5,1,89,0.21904761904761905,0.8888888888888888
0.5,1,90,0.2271062271062271,0.625
0.5,1,91,0.21705426356589147,0.6956521739130435
0.5,1,92,0.11764705882352941,0.37777777777777777
0.5,1,93,0.24324324324324326,0.7777777777777778
0.5,1,94,0.11764705882352941,0.5
0.5,1,95,0.1568627450980392,0.5555555555555556
0.5,1,96,0.3197278911564626,0.6875
0.5,1,97,0.060240963855421686,0.42857142857142855
0.5,1,98,0.1174496644295302,0.43636363636363634
0.5,1,99,0.45,0.75
0.5,1,100,0.1262135922330097,0.4375
0.5,1,101,0.2072072072072072,0.6578947368421053
0.5,1,102,0.16666666666666666,0.625
0.5,1,103,0.14,0.5
0.5,1,104,0.21428571428571427,0.7142857142857143
0.5,1,105,0.14173228346456693,0.4642857142857143
0.5,1,106,0.3448275862068966,1.0
0.5,1,107,0.13924050632911392,0.5714285714285714
0.5,1,108,0.20168067226890757,0.5777777777777777
0.5,1,109,0.29906542056074764,0.7
0.5,1,110,0.25,0.7777777777777778
0.5,1,111,0.35714285714285715,0.8333333333333334
0.5,1,112,0.22058823529411764,0.6
0.5,1,113,0.3055555555555556,0.6666666666666666
0.5,1,114,0.25,1.0
0.5,1,115,0.10526315789473684,0.5714285714285714
0.5,1,116,0.1780821917808219,0.5333333333333333
0.5,1,117,0.23529411764705882,0.75
0.5,1,118,0.1917808219178082,0.625
0.5,1,119,0.14912280701754385,0.47619047619047616
0.5,1,120,0.14285714285714285,0.4444444444444444
0.5,1,121,0.375,0.6666666666666666
0.5,1,122,0.29411764705882354,0.5
0.5,1,123,0.6153846153846154,1.0
0.5,1,124,0.22151898734177214,0.7878787878787878
0.5,1,125,0.3333333333333333,0.6666666666666666
0.5,1,126,0.30303030303030304,0.7027027027027027
0.5,1,127,0.24675324675324675,0.6530612244897959
0.5,1,128,0.2721518987341772,0.5757575757575758
0.5,1,129,0.2215909090909091,0.5428571428571428
0.5,1,130,0.31512605042016806,0.7450980392156863
0.5,1,131,0.19767441860465115,0.47619047619047616
0.5,1,132,0.24705882352941178,0.5789473684210527
0.5,1,133,0.18823529411764706,0.65
0.5,1,134,0.2922077922077922,0.8461538461538461
0.5,1,135,0.2619047619047619,0.6923076923076923
0.5,1,136,0.21008403361344538,0.6153846153846154
0.5,1,137,0.17475728155339806,0.6190476190476191
0.5,1,138,0.3157894736842105,1.0
0.5,1,139,0.19318181818181818,0.5789473684210527
0.5,1,140,0.14473684210526316,0.5384615384615384
0.5,1,141,0.2222222222222222,0.7142857142857143
0.5,1,142,0.2857142857142857,1.0
0.5,1,143,0.15789473684210525,0.625
0.5,1,144,0.2549019607843137,0.75
0.5,1,145,0.1574074074074074,0.6666666666666666
0.5,1,146,0.28,0.5
0.5,1,147,0.16483516483516483,0.5789473684210527
0.5,1,148,0.35714285714285715,0.75
0.5,1,149,0.1,0.4
0.5,1,150,0.16666666666666666,0.5
0.5,1,151,0.16981132075471697,0.6363636363636364
0.5,1,152,0.3333333333333333,0.8571428571428571
0.5,1,153,0.27586206896551724,1.0
0.5,1,154,0.23958333333333334,0.5581395348837209
