real_data,synth,utterance,CER,WER
0.25,0,0,0.21656050955414013,0.8846153846153846
0.25,0,1,0.24390243902439024,0.75
0.25,0,2,0.14953271028037382,0.5
0.25,0,3,0.25,0.6666666666666666
0.25,0,4,0.26153846153846155,0.6666666666666666
0.25,0,5,0.08333333333333333,0.36363636363636365
0.25,0,6,0.1597222222222222,0.46153846153846156
0.25,0,7,0.1951219512195122,0.8571428571428571
0.25,0,8,0.13333333333333333,0.6875
0.25,0,9,0.06521739130434782,0.21428571428571427
0.25,0,10,0.18333333333333332,0.5384615384615384
0.25,0,11,0.1201923076923077,0.40540540540540543
0.25,0,12,0.062111801242236024,0.27586206896551724
0.25,0,13,0.06306306306306306,0.20833333333333334
0.25,0,14,0.0625,0.25
0.25,0,15,0.05063291139240506,0.21428571428571427
0.25,0,16,0.24528301886792453,0.6
0.25,0,17,0.15748031496062992,0.4583333333333333
0.25,0,18,0.1050228310502283,0.36585365853658536
0.25,0,19,0.1044776119402985,0.46153846153846156
0.25,0,20,0.1721311475409836,0.5510204081632653
0.25,0,21,0.11956521739130435,0.5294117647058824
0.25,0,22,0.10497237569060773,0.4117647058823529
0.25,0,23,0.1111111111111111,0.3783783783783784
0.25,0,24,0.10857142857142857,0.3
0.25,0,25,0.14583333333333334,0.5263157894736842
0.25,0,26,0.16176470588235295,0.4
0.25,0,27,0.2857142857142857,0.625
0.25,0,28,0.2,0.7142857142857143
0.25,0,29,0.0967741935483871,0.5
0.25,0,30,0.09375,0.42857142857142855
0.25,0,31,0.09876543209876543,0.3333333333333333
0.25,0,32,0.14893617021276595,0.45454545454545453
0.25,0,33,0.029411764705882353,0.16666666666666666
0.25,0,34,0.08695652173913043,0.4166666666666667
0.25,0,35,0.09090909090909091,0.3
0.25,0,36,0.12121212121212122,0.6
0.25,0,37,0.1875,0.46153846153846156
0.25,0,38,0.09090909090909091,0.2
0.25,0,39,0.1111111111111111,0.4375
0.25,0,40,0.21022727272727273,0.6666666666666666
0.25,0,41,0.2777777777777778,0.75
0.25,0,42,0.1206896551724138,0.5555555555555556
0.25,0,43,0.1917808219178082,0.625
0.25,0,44,0.08888888888888889,0.3333333333333333
0.25,0,45,0.1568627450980392,0.75
0.25,0,46,0.1523809523809524,0.5897435897435898
0.25,0,47,0.12142857142857143,0.5
0.25,0,48,0.27586206896551724,1.0
0.25,0,49,0.16312056737588654,0.5555555555555556
0.25,0,50,0.10087719298245613,0.36363636363636365
0.25,0,51,0.16393442622950818,0.5319148936170213
0.25,0,52,0.21052631578947367,0.5
0.25,0,53,0.16,0.6
0.25,0,54,0.12903225806451613,0.4583333333333333
0.25,0,55,0.2261904761904762,0.5454545454545454
0.25,0,56,0.25,1.0
0.25,0,57,0.07317073170731707,0.3333333333333333
0.25,0,58,0.4222222222222222,0.875
0.25,0,59,0.13930348258706468,0.5882352941176471
0.25,0,60,0.0963855421686747,0.42857142857142855
0.25,0,61,0.1450381679389313,0.48
0.25,0,62,0.5714285714285714,1.0
0.25,0,63,0.16393442622950818,0.5
0.25,0,64,0.22641509433962265,0.65
0.25,0,65,0.3564356435643564,1.5
0.25,0,66,0.15708812260536398,0.5116279069767442
0.25,0,67,0.20118343195266272,0.6666666666666666
0.25,0,68,0.17834394904458598,0.6
0.25,0,69,0.25,0.6923076923076923
0.25,0,70,0.1724137931034483,0.42857142857142855
0.25,0,71,0.1643835616438356,0.5121951219512195
0.25,0,72,0.2313167259786477,0.5686274509803921
0.25,0,73,0.1853932584269663,0.582089552238806
0.25,0,74,0.14772727272727273,0.5
0.25,0,75,0.17105263157894737,0.5714285714285714
0.25,0,76,0.17391304347826086,0.5263157894736842
0.25,0,77,0.18421052631578946,0.7142857142857143
0.25,0,78,0.1111111111111111,0.6666666666666666
0.25,0,79,0.15261044176706828,0.5714285714285714
0.25,0,80,0.16877637130801687,0.5641025641025641
0.25,0,81,0.28378378378378377,0.5333333333333333
0.25,0,82,0.18333333333333332,0.6551724137931034
0.25,0,83,0.17486338797814208,0.5454545454545454
0.25,0,84,0.21804511278195488,0.6
0.25,0,85,0.23557692307692307,0.7222222222222222
0.25,0,86,0.10655737704918032,0.2857142857142857
0.25,0,87,0.2188679245283019,0.6481481481481481
0.25,0,88,0.14349775784753363,0.5476190476190477
0.25,0,89,0.2727272727272727,0.9444444444444444
0.25,0,90,0.22058823529411764,0.6923076923076923
0.25,0,91,0.23484848484848486,0.5833333333333334
0.25,0,92,0.20920502092050208,0.6041666666666666
0.25,0,93,0.23076923076923078,0.5555555555555556
0.25,0,94,0.3125,0.5
0.25,0,95,0.24489795918367346,0.7777777777777778
0.25,0,96,0.30405405405405406,0.7407407407407407
0.25,0,97,0.13414634146341464,0.5714285714285714
0.25,0,98,0.16721311475409836,0.4827586206896552
0.25,0,99,0.2608695652173913,0.5
0.25,0,100,0.18446601941747573,0.625
0.25,0,101,0.25225225225225223,0.775
0.25,0,102,0.21052631578947367,0.8
0.25,0,103,0.17894736842105263,0.7857142857142857
0.25,0,104,0.23255813953488372,0.75
0.25,0,105,0.1893939393939394,0.4642857142857143
0.25,0,106,0.21212121212121213,0.8333333333333334
0.25,0,107,0.22535211267605634,0.8461538461538461
0.25,0,108,0.19480519480519481,0.5869565217391305
0.25,0,109,0.23300970873786409,0.7647058823529411
0.25,0,110,0.3333333333333333,0.8888888888888888
0.25,0,111,0.3448275862068966,1.0
0.25,0,112,0.2631578947368421,0.625
0.25,0,113,0.25806451612903225,0.625
0.25,0,114,0.3076923076923077,0.6666666666666666
0.25,0,115,0.14285714285714285,0.42857142857142855
0.25,0,116,0.17567567567567569,0.6666666666666666
0.25,0,117,0.34285714285714286,0.8571428571428571
0.25,0,118,0.28205128205128205,0.75
0.25,0,119,0.26548672566371684,0.7619047619047619
0.25,0,120,0.2702702702702703,0.625
0.25,0,121,0.3076923076923077,0.8
0.25,0,122,0.2777777777777778,0.5
0.25,0,123,0.52,0.8333333333333334
0.25,0,124,0.33121019108280253,0.71875
0.25,0,125,0.5,0.5
0.25,0,126,0.30409356725146197,0.8
0.25,0,127,0.2926829268292683,0.6538461538461539
0.25,0,128,0.31976744186046513,0.7941176470588235
0.25,0,129,0.27647058823529413,0.6052631578947368
0.25,0,130,0.3254901960784314,0.8518518518518519
0.25,0,131,0.23768115942028986,0.609375
0.25,0,132,0.2826086956521739,0.6666666666666666
0.25,0,133,0.22988505747126436,0.7
0.25,0,134,0.30666666666666664,0.9565217391304348
0.25,0,135,0.32142857142857145,0.6
0.25,0,136,0.308411214953271,0.8636363636363636
0.25,0,137,0.32038834951456313,0.7894736842105263
0.25,0,138,0.35,1.5
0.25,0,139,0.19101123595505617,0.5
0.25,0,140,0.24324324324324326,0.6153846153846154
0.25,0,141,0.25,0.7058823529411765
0.25,0,142,0.2962962962962963,1.25
0.25,0,143,0.24324324324324326,0.625
0.25,0,144,0.3,0.8888888888888888
0.25,0,145,0.22727272727272727,0.5652173913043478
0.25,0,146,0.28205128205128205,0.5789473684210527
0.25,0,147,0.29591836734693877,1.0
0.25,0,148,0.5714285714285714,1.5
0.25,0,149,0.23404255319148937,0.6666666666666666
0.25,0,150,0.25806451612903225,0.8333333333333334
0.25,0,151,0.16981132075471697,0.6
0.25,0,152,0.1590909090909091,0.5
0.25,0,153,0.33962264150943394,0.9
0.25,0,154,0.24509803921568626,0.6136363636363636
0.25,0,155,0.45454545454545453,1.3333333333333333
0.25,0,156,0.576271186440678,1.0
0.25,0,157,0.1830065359477124,0.5625
0.25,0,158,0.21115537848605578,0.6382978723404256
0.25,0,159,0.16872427983539096,0.6428571428571429
0.25,0,160,0.1440677966101695,0.5217391304347826
0.25,0,161,0.11737089201877934,0.45
0.25,0,162,0.13636363636363635,0.6111111111111112
0.25,0,163,0.1623931623931624,0.375
0.25,0,164,0.2222222222222222,0.6666666666666666
0.25,0,165,0.21818181818181817,0.7894736842105263
0.25,0,166,0.16326530612244897,0.5
0.25,0,167,0.17391304347826086,0.8
0.25,0,168,0.20618556701030927,0.631578947368421
